id,cuisine
15627,chinese
24228,moroccan
31854,cajun_creole
45533,mexican
24915,korean
6750,cajun_creole
43562,thai
37717,moroccan
8060,spanish
27317,mexican
23501,mexican
22255,spanish
27812,french
31490,indian
43951,chinese
11407,moroccan
31821,italian
32173,moroccan
36050,jamaican
18967,jamaican
20530,mexican
21805,irish
28743,mexican
29386,jamaican
28475,indian
48106,mexican
14681,british
49120,moroccan
27651,mexican
2803,mexican
27372,moroccan
25807,chinese
25050,mexican
35790,british
42729,thai
6419,greek
19723,vietnamese
11569,cajun_creole
10002,cajun_creole
28748,spanish
33729,cajun_creole
6109,korean
9245,korean
6013,jamaican
4408,cajun_creole
3973,irish
5079,italian
43736,russian
43841,british
17547,mexican
1014,russian
16213,cajun_creole
27984,russian
16158,korean
13703,italian
7838,vietnamese
40922,vietnamese
15497,jamaican
18323,cajun_creole
24432,cajun_creole
4125,mexican
47287,mexican
27909,cajun_creole
42533,chinese
41140,greek
12009,british
24666,vietnamese
9000,greek
33269,italian
35110,mexican
14557,greek
1002,italian
3870,british
44030,chinese
4669,italian
18282,korean
25388,italian
30918,southern_us
31096,mexican
11806,korean
35840,italian
29994,irish
16630,mexican
4862,filipino
6376,mexican
21696,italian
2875,filipino
11132,italian
22506,thai
1397,mexican
17443,spanish
21524,moroccan
29622,thai
36085,southern_us
39557,korean
2648,korean
40347,indian
38771,greek
44395,moroccan
39038,jamaican
24321,thai
47886,southern_us
15905,moroccan
3533,british
36315,irish
46414,mexican
29440,irish
4754,korean
17729,thai
42372,japanese
34214,spanish
9500,chinese
25896,japanese
12995,indian
11756,chinese
22586,italian
32800,moroccan
10408,moroccan
10572,cajun_creole
24046,mexican
30697,greek
46439,chinese
38885,spanish
20199,jamaican
45830,british
10050,moroccan
20936,jamaican
32765,filipino
28668,russian
45215,filipino
6217,mexican
40777,mexican
46472,greek
2281,italian
38572,jamaican
6585,mexican
14684,jamaican
9667,spanish
14907,cajun_creole
8693,italian
18101,italian
21028,indian
18313,russian
9982,british
6976,british
40781,chinese
46741,moroccan
3444,spanish
45802,jamaican
12432,korean
6856,irish
23581,mexican
9211,british
34069,chinese
22324,jamaican
26983,brazilian
35515,greek
19409,cajun_creole
9731,moroccan
39758,southern_us
42449,vietnamese
22877,chinese
23264,cajun_creole
26064,southern_us
9606,russian
7595,korean
10261,cajun_creole
24981,chinese
47183,filipino
12375,italian
23489,jamaican
3309,british
44269,italian
21212,jamaican
44846,italian
3875,greek
36756,moroccan
9086,filipino
29308,mexican
19797,british
21599,spanish
36287,brazilian
27373,korean
12132,cajun_creole
24708,spanish
22669,jamaican
46213,thai
47599,moroccan
37858,moroccan
46458,british
34236,southern_us
7138,italian
4875,irish
24731,moroccan
11611,british
20894,british
12151,british
49053,korean
43792,cajun_creole
6018,chinese
42349,vietnamese
29888,moroccan
30048,italian
8955,japanese
5600,cajun_creole
31683,brazilian
20995,british
24548,chinese
10270,cajun_creole
28782,chinese
13966,moroccan
44278,jamaican
40731,indian
19851,indian
12641,korean
17720,korean
37801,chinese
13693,italian
603,italian
8988,mexican
24909,moroccan
43047,mexican
11217,chinese
22969,italian
39295,british
44185,british
327,indian
12836,indian
11299,british
34168,russian
15066,thai
13971,moroccan
20664,cajun_creole
49079,greek
6770,jamaican
37297,jamaican
44681,greek
25754,italian
28550,french
29004,vietnamese
49518,cajun_creole
46998,mexican
4823,jamaican
15740,british
49054,filipino
19638,brazilian
43786,mexican
10856,mexican
3192,mexican
1796,irish
236,indian
37505,mexican
21677,chinese
38126,brazilian
20081,chinese
10068,british
27020,cajun_creole
40715,moroccan
4271,indian
17579,moroccan
27270,greek
28267,moroccan
27677,british
32604,brazilian
37138,cajun_creole
6294,british
32315,french
41792,mexican
16595,filipino
34078,korean
13794,british
48213,thai
31810,mexican
9232,italian
20850,moroccan
16448,italian
17795,moroccan
30674,indian
29811,italian
33646,russian
10369,vietnamese
35048,italian
46730,filipino
11477,spanish
5846,cajun_creole
24667,cajun_creole
22900,mexican
9423,indian
42347,vietnamese
10922,irish
15777,thai
1195,spanish
29279,indian
17614,indian
21031,greek
9019,jamaican
8853,moroccan
27544,southern_us
4608,indian
2769,moroccan
10110,chinese
31823,british
26227,mexican
24508,thai
43947,chinese
47277,thai
22220,greek
33214,chinese
33312,italian
7928,irish
32869,british
42076,british
36891,spanish
30152,korean
313,jamaican
47091,jamaican
14514,cajun_creole
18235,southern_us
26042,british
35038,jamaican
13978,british
47002,chinese
21094,indian
13017,indian
16372,chinese
31550,jamaican
370,greek
23916,cajun_creole
16521,british
22802,british
16357,italian
21960,jamaican
13401,filipino
46443,british
28013,spanish
47479,mexican
28441,italian
48359,jamaican
4193,chinese
10128,italian
31943,french
22214,indian
19154,moroccan
40075,greek
28502,italian
26138,jamaican
43438,brazilian
2242,russian
26504,british
39388,korean
30011,mexican
21840,italian
46986,italian
47365,filipino
16845,chinese
14543,indian
26612,british
24167,russian
16540,chinese
11760,british
27205,mexican
27053,cajun_creole
11126,greek
4673,greek
6873,irish
6924,mexican
1156,chinese
35065,thai
25018,korean
2013,british
41180,italian
133,thai
15558,japanese
25721,moroccan
36543,jamaican
4381,korean
12857,filipino
43016,indian
44901,chinese
47981,mexican
17942,mexican
10158,british
11575,mexican
2784,moroccan
229,moroccan
3330,moroccan
8096,thai
10475,italian
28164,british
40324,korean
35644,moroccan
12882,jamaican
36403,mexican
31482,indian
19854,moroccan
34136,mexican
26289,italian
24955,southern_us
3785,indian
42392,italian
40628,mexican
4253,filipino
19562,spanish
1189,greek
27870,italian
339,moroccan
36589,greek
519,chinese
26577,thai
9258,italian
18690,moroccan
41665,russian
4485,mexican
6221,chinese
8131,italian
27672,cajun_creole
13033,jamaican
34580,chinese
30508,chinese
38865,mexican
47149,spanish
24924,greek
38795,indian
44825,moroccan
36855,thai
48305,southern_us
19482,cajun_creole
8935,mexican
37946,greek
13755,indian
47007,moroccan
34742,chinese
8527,korean
19206,italian
25799,korean
26985,italian
49104,cajun_creole
47871,italian
45767,chinese
42406,british
39016,mexican
32666,thai
47848,cajun_creole
23698,italian
21671,vietnamese
9897,jamaican
5454,moroccan
45957,spanish
41165,cajun_creole
4571,italian
29052,mexican
26740,filipino
12496,russian
28878,greek
45139,italian
256,italian
5311,italian
32114,filipino
36869,british
39652,moroccan
25933,russian
38099,chinese
38369,british
22489,moroccan
11365,indian
48544,irish
22670,jamaican
1218,chinese
39519,greek
8839,italian
36245,mexican
14797,mexican
5268,chinese
10358,spanish
10036,korean
37307,mexican
40597,mexican
29688,mexican
19783,british
423,mexican
27353,korean
19759,chinese
10429,japanese
45689,greek
1169,moroccan
34243,british
32838,british
48853,thai
45757,jamaican
27531,southern_us
32236,greek
34638,chinese
47946,british
30598,cajun_creole
1749,chinese
21939,greek
30875,russian
42792,british
12380,indian
48403,thai
34186,russian
15900,korean
38907,greek
35447,korean
31842,jamaican
33953,jamaican
20569,italian
29822,moroccan
584,cajun_creole
24004,mexican
43265,italian
29251,spanish
33798,spanish
21312,italian
3739,korean
24748,mexican
25311,british
43715,korean
21934,moroccan
20538,moroccan
48840,brazilian
6586,chinese
37771,filipino
6112,thai
47944,italian
38275,italian
28126,italian
22422,indian
5305,cajun_creole
35772,greek
5341,russian
49491,chinese
743,korean
26558,filipino
13925,indian
41764,moroccan
36120,chinese
6952,russian
40620,british
17124,korean
23444,jamaican
1977,korean
13417,mexican
42123,chinese
45457,mexican
1655,irish
33346,british
26981,thai
3067,greek
25273,italian
16897,thai
10284,moroccan
45324,british
33733,chinese
33326,filipino
39337,filipino
13674,mexican
3726,cajun_creole
4501,mexican
48437,vietnamese
22443,italian
38069,british
37740,moroccan
26973,british
33399,moroccan
9358,chinese
24784,british
46043,southern_us
21798,thai
13422,greek
33081,spanish
48878,filipino
11370,thai
30817,jamaican
28004,indian
18349,russian
9561,greek
36933,chinese
8157,korean
22382,greek
25500,moroccan
39490,cajun_creole
18710,british
35004,mexican
17719,spanish
19256,cajun_creole
48264,southern_us
52,korean
43628,italian
41707,moroccan
29524,chinese
23716,italian
6355,british
16054,indian
39766,korean
44868,italian
46752,filipino
8413,italian
49260,indian
45751,southern_us
34634,moroccan
2405,thai
48092,chinese
9995,moroccan
3165,greek
19395,korean
9715,italian
41697,chinese
20053,greek
38879,filipino
30008,jamaican
12349,spanish
16217,mexican
36621,mexican
40661,filipino
48599,greek
22501,indian
2192,mexican
35798,italian
46899,mexican
520,chinese
43283,chinese
20397,greek
10162,korean
24135,british
17849,jamaican
37654,british
26158,korean
5428,italian
18673,southern_us
34525,cajun_creole
17364,moroccan
33684,spanish
9802,italian
24240,filipino
11809,cajun_creole
41184,greek
23188,jamaican
31228,mexican
6443,indian
1231,indian
10733,korean
40737,jamaican
35499,korean
8318,moroccan
47684,chinese
15563,spanish
7349,british
48592,moroccan
47078,mexican
18835,british
6332,french
16661,mexican
10943,brazilian
46362,jamaican
38598,moroccan
42888,mexican
24256,mexican
44570,korean
29791,jamaican
24175,mexican
36713,mexican
40644,korean
28655,korean
2848,mexican
34162,indian
26633,korean
43273,mexican
48550,french
37308,greek
19005,british
1921,british
8472,moroccan
44040,cajun_creole
12770,italian
11145,jamaican
6660,british
20760,southern_us
42642,thai
4662,chinese
26597,mexican
39988,british
44052,korean
15811,southern_us
46315,british
5398,greek
40009,mexican
15089,moroccan
28628,korean
39013,thai
1963,british
8842,greek
31195,italian
37598,indian
24539,italian
39305,moroccan
23465,indian
36550,spanish
33725,french
29517,jamaican
11675,japanese
23852,chinese
42909,russian
37054,chinese
12000,indian
9166,greek
47048,cajun_creole
22116,vietnamese
45240,mexican
33943,british
15308,thai
38756,russian
32704,southern_us
29469,korean
47877,british
48756,jamaican
21975,russian
29429,korean
20881,filipino
47414,mexican
9345,mexican
47011,greek
27112,italian
20402,italian
45341,mexican
32670,indian
41698,greek
19857,mexican
42417,thai
32254,korean
2942,indian
46855,italian
20696,italian
48300,moroccan
192,thai
32018,french
36695,indian
48964,chinese
12766,british
42491,russian
38537,thai
22752,thai
13104,indian
24203,cajun_creole
38935,greek
805,indian
3417,spanish
10861,mexican
26640,southern_us
45720,korean
49419,cajun_creole
40352,british
23447,cajun_creole
35394,japanese
10875,chinese
33773,british
1539,thai
27817,filipino
12418,chinese
37243,cajun_creole
42127,jamaican
12905,korean
43889,italian
45671,italian
9885,brazilian
16313,chinese
29862,indian
11076,cajun_creole
14205,italian
160,greek
25777,brazilian
11522,spanish
27860,thai
15442,korean
21682,russian
47530,vietnamese
10462,mexican
19447,spanish
32509,korean
13777,indian
46566,italian
12818,cajun_creole
6901,filipino
8420,southern_us
18262,greek
26488,chinese
40225,korean
24543,irish
38946,jamaican
48842,italian
2245,british
28820,moroccan
26076,thai
21408,thai
43137,southern_us
16077,japanese
6136,spanish
26797,greek
22232,irish
32513,chinese
46573,greek
23417,chinese
28077,italian
48348,chinese
14165,greek
34531,mexican
48014,irish
45409,mexican
29847,korean
29100,indian
47637,vietnamese
25472,spanish
34066,mexican
23038,spanish
5813,moroccan
12715,southern_us
37649,vietnamese
4643,british
31958,japanese
48808,italian
14005,russian
25496,vietnamese
37029,mexican
25821,moroccan
43337,chinese
38604,mexican
29603,brazilian
21318,british
20175,filipino
49623,french
16352,british
48535,mexican
3761,italian
24743,british
2493,french
29402,irish
47827,southern_us
44726,indian
20472,chinese
48253,italian
9810,italian
24644,russian
9437,moroccan
48306,jamaican
5288,spanish
23638,british
8961,southern_us
29190,southern_us
40440,russian
1485,moroccan
3237,italian
49664,cajun_creole
7013,southern_us
31322,southern_us
9921,jamaican
43495,greek
16404,korean
14207,moroccan
36283,spanish
45185,british
46086,thai
15950,moroccan
10852,russian
7872,british
23328,cajun_creole
33971,british
43534,spanish
31355,cajun_creole
41253,greek
41422,jamaican
48204,moroccan
32057,mexican
43836,british
24107,indian
36496,indian
6061,moroccan
3404,british
13461,cajun_creole
42443,british
49612,italian
48237,moroccan
25591,chinese
5051,greek
38735,chinese
45315,indian
10499,chinese
37733,jamaican
28537,korean
42701,chinese
2149,spanish
8204,korean
48318,chinese
31976,korean
16798,british
3463,jamaican
45378,cajun_creole
5059,mexican
634,moroccan
31436,jamaican
44424,thai
27210,british
9367,british
42447,greek
39473,southern_us
48459,british
26925,indian
27418,korean
43549,korean
28330,italian
23540,italian
23046,cajun_creole
3010,british
3764,mexican
8310,mexican
24067,chinese
33496,chinese
17217,jamaican
38134,mexican
48225,mexican
10819,chinese
20270,jamaican
11362,filipino
15251,moroccan
39093,indian
10567,mexican
45243,spanish
5649,chinese
40569,italian
1045,mexican
10509,moroccan
14626,indian
18812,italian
4233,moroccan
13695,moroccan
40308,cajun_creole
46604,jamaican
22035,greek
39290,italian
46065,thai
41748,mexican
26524,filipino
32543,italian
4398,british
27069,jamaican
33375,indian
4039,greek
8010,moroccan
45016,italian
49669,british
43785,chinese
4641,jamaican
20897,jamaican
27149,thai
48400,british
47164,cajun_creole
43054,greek
44898,filipino
43722,filipino
6650,jamaican
23376,spanish
24251,cajun_creole
41325,thai
19133,british
15843,indian
34532,moroccan
21679,italian
35411,italian
9765,greek
16906,cajun_creole
37624,chinese
19551,moroccan
42361,cajun_creole
16853,moroccan
36743,korean
30296,indian
40826,korean
25987,indian
37150,british
42940,spanish
8704,filipino
27779,mexican
27962,italian
42110,thai
43848,vietnamese
2334,korean
18882,spanish
32970,british
44755,british
34346,italian
5155,filipino
36723,spanish
41932,italian
14939,chinese
36282,mexican
8585,thai
40931,moroccan
47156,korean
7015,french
9084,moroccan
44893,italian
43738,korean
11072,jamaican
37376,irish
25937,indian
37277,mexican
22283,mexican
3742,british
34508,thai
19929,brazilian
7,moroccan
46340,japanese
3755,british
19864,cajun_creole
41988,korean
35558,brazilian
19853,mexican
17597,vietnamese
45852,mexican
22994,british
5226,moroccan
770,spanish
19583,indian
8878,greek
37395,spanish
17516,moroccan
14983,moroccan
33265,italian
32004,indian
29173,british
9512,mexican
28947,jamaican
19787,cajun_creole
39736,thai
30802,greek
23130,chinese
3222,italian
46823,korean
27115,mexican
31230,southern_us
12128,cajun_creole
30321,mexican
5252,italian
17584,filipino
8978,indian
14020,russian
34404,indian
20503,filipino
13911,irish
23318,italian
34663,british
31032,mexican
30561,vietnamese
17515,greek
21828,cajun_creole
38861,mexican
45901,chinese
35750,korean
30109,thai
4834,greek
42267,jamaican
13611,greek
38270,jamaican
29008,british
43002,greek
21180,jamaican
35667,moroccan
2567,korean
24573,southern_us
47258,cajun_creole
2185,chinese
26974,cajun_creole
37824,korean
23441,italian
22642,korean
39849,cajun_creole
49051,mexican
22925,cajun_creole
36912,moroccan
240,spanish
19385,british
14144,mexican
11335,mexican
48223,greek
18788,greek
25267,korean
25407,filipino
15707,greek
35675,thai
9799,cajun_creole
33106,mexican
20615,cajun_creole
8702,indian
22866,indian
49019,cajun_creole
18556,chinese
16141,mexican
48322,filipino
37350,mexican
1027,thai
37668,indian
42765,cajun_creole
4797,cajun_creole
17424,korean
42608,spanish
21519,spanish
46087,italian
37806,british
35900,italian
32620,filipino
31940,spanish
1505,cajun_creole
36398,mexican
13061,italian
4675,chinese
49036,italian
40404,cajun_creole
22999,chinese
15127,filipino
20104,moroccan
48058,jamaican
41589,mexican
11834,mexican
4206,mexican
42435,vietnamese
25186,spanish
37071,chinese
3137,moroccan
741,italian
15780,moroccan
4316,jamaican
9340,british
46997,japanese
15261,thai
14689,thai
883,indian
40034,filipino
564,mexican
15336,chinese
24025,british
21582,spanish
18527,italian
20904,british
8738,italian
8676,cajun_creole
30185,mexican
41562,irish
35307,indian
28143,british
47656,cajun_creole
29347,italian
40348,mexican
2254,thai
38895,french
27678,jamaican
7841,cajun_creole
20334,spanish
40242,italian
21339,italian
35281,brazilian
35105,vietnamese
32338,french
41230,greek
35787,jamaican
30724,british
32342,italian
6387,filipino
49285,jamaican
48681,jamaican
11476,cajun_creole
27821,irish
10071,filipino
31396,filipino
37046,moroccan
18989,korean
23456,british
12371,russian
19605,mexican
48908,italian
36415,indian
27641,italian
34351,italian
48259,cajun_creole
33139,filipino
29250,russian
32743,japanese
47317,cajun_creole
46124,spanish
33783,british
29366,filipino
20984,korean
6499,chinese
38253,vietnamese
30846,british
38089,russian
41767,chinese
40076,mexican
14869,indian
27388,moroccan
13289,italian
33625,spanish
33722,moroccan
35156,italian
9267,cajun_creole
37124,mexican
7622,cajun_creole
46842,greek
3105,mexican
32728,korean
24933,mexican
33258,moroccan
34757,korean
42060,moroccan
29607,cajun_creole
41168,jamaican
39710,cajun_creole
24428,cajun_creole
35391,italian
14283,cajun_creole
47132,italian
47127,mexican
26861,brazilian
40946,cajun_creole
30267,british
3249,chinese
31629,brazilian
48102,indian
33922,thai
33084,russian
1257,italian
32175,indian
33580,italian
36307,jamaican
24430,vietnamese
25946,cajun_creole
38234,british
9831,korean
21341,mexican
18746,cajun_creole
21259,greek
36407,filipino
45971,british
47568,thai
9169,cajun_creole
15917,southern_us
19884,vietnamese
34196,moroccan
42336,mexican
42846,indian
27223,british
12495,southern_us
16957,cajun_creole
14705,indian
49694,british
26122,southern_us
20002,italian
36036,british
22803,vietnamese
23804,moroccan
14129,irish
28263,filipino
3995,jamaican
42930,thai
15527,moroccan
3274,moroccan
49387,thai
33406,cajun_creole
32008,spanish
30325,moroccan
28018,thai
466,british
11201,mexican
39689,korean
35109,filipino
39297,filipino
39694,filipino
35954,moroccan
795,jamaican
13013,mexican
22344,greek
7505,spanish
41009,indian
18178,irish
24795,spanish
28486,korean
14189,jamaican
34459,spanish
11618,mexican
25699,greek
5908,russian
16396,korean
40936,irish
12568,indian
4386,jamaican
34355,greek
868,irish
45186,russian
19291,indian
38548,greek
1848,cajun_creole
2144,mexican
13629,korean
6588,italian
25411,spanish
49162,moroccan
4353,chinese
13310,italian
3313,italian
46725,chinese
39197,indian
49483,mexican
7108,jamaican
45368,southern_us
22628,chinese
40786,mexican
29697,mexican
4103,british
15011,italian
43213,mexican
17369,irish
1560,filipino
36704,moroccan
40432,indian
28394,jamaican
31410,greek
19276,mexican
3024,british
4582,indian
21732,cajun_creole
210,irish
622,spanish
10935,cajun_creole
19607,jamaican
47407,greek
29722,indian
21665,korean
16330,moroccan
10647,thai
33369,jamaican
35933,moroccan
44010,spanish
13599,vietnamese
40689,italian
33887,mexican
30306,cajun_creole
43031,jamaican
32346,chinese
2940,french
6785,russian
2786,indian
11481,jamaican
39121,russian
10954,korean
33155,jamaican
5345,spanish
40164,korean
48554,mexican
9698,british
23106,mexican
43093,british
24672,chinese
5891,greek
47093,italian
15009,italian
28060,irish
33523,korean
2379,brazilian
14775,jamaican
15220,jamaican
36851,mexican
39829,southern_us
22383,british
3205,italian
8408,filipino
20126,mexican
19470,vietnamese
12053,thai
14516,italian
14748,spanish
44791,british
1532,jamaican
30793,mexican
31881,mexican
5160,greek
5057,filipino
34194,greek
41705,cajun_creole
19905,korean
35629,british
42103,mexican
45941,korean
9110,moroccan
42172,indian
41939,moroccan
45250,italian
28289,vietnamese
18355,irish
14703,greek
3461,irish
45098,cajun_creole
11405,jamaican
46844,thai
26361,greek
6523,italian
24156,filipino
29448,jamaican
1001,moroccan
17391,moroccan
12403,british
25749,british
21618,mexican
20383,chinese
12910,british
44894,italian
24454,greek
5825,korean
11,thai
23267,british
49099,italian
42191,indian
10319,greek
11648,greek
4412,korean
44603,indian
12311,british
9352,chinese
47952,italian
49425,greek
43678,cajun_creole
10148,italian
16081,thai
49688,italian
32985,filipino
11136,mexican
41207,british
46821,indian
15891,cajun_creole
40458,chinese
11581,greek
45144,greek
47545,southern_us
21086,jamaican
35770,moroccan
35552,korean
21580,southern_us
191,indian
11292,british
5941,thai
25711,mexican
43796,indian
29280,jamaican
9015,indian
28401,southern_us
5686,mexican
4547,greek
35474,irish
48123,mexican
43267,greek
1135,southern_us
37990,cajun_creole
9701,british
47511,irish
19287,vietnamese
39299,mexican
24289,italian
29505,cajun_creole
40518,southern_us
9584,chinese
16133,filipino
4701,british
39859,cajun_creole
29087,moroccan
9937,indian
4356,british
39846,russian
2086,jamaican
48530,italian
45933,southern_us
27744,italian
5434,british
19893,greek
18827,mexican
4968,indian
30024,greek
2117,moroccan
47237,mexican
20171,indian
13702,british
3935,russian
33714,italian
45210,chinese
22498,korean
13586,russian
17791,russian
12148,korean
14958,british
37356,italian
7936,italian
46242,chinese
30049,jamaican
25722,moroccan
26562,spanish
34145,italian
15874,spanish
14347,italian
42311,mexican
41735,indian
4188,russian
47079,thai
24816,spanish
10631,indian
28766,moroccan
8876,mexican
49258,chinese
14429,cajun_creole
49598,moroccan
29394,british
25872,korean
22278,korean
26095,vietnamese
11504,british
12930,jamaican
19846,greek
7989,italian
10964,thai
35529,british
4032,moroccan
13301,southern_us
4658,jamaican
15844,thai
1520,russian
40467,jamaican
1920,korean
44382,moroccan
29341,greek
18516,moroccan
482,indian
7100,italian
22396,moroccan
19439,moroccan
24306,russian
37618,indian
5751,british
16615,british
12969,british
35806,italian
33677,mexican
45656,moroccan
10030,vietnamese
3424,indian
22774,korean
49429,indian
32014,korean
5238,italian
11811,greek
44987,greek
15113,indian
48635,italian
29659,british
14245,korean
31750,mexican
30367,moroccan
9257,thai
19427,thai
28431,british
7503,mexican
44760,moroccan
21161,mexican
29057,mexican
18401,chinese
28793,mexican
47306,italian
24211,italian
23532,italian
49332,thai
35851,moroccan
7252,chinese
17755,korean
36187,greek
9847,southern_us
9136,moroccan
32182,russian
40130,greek
30456,spanish
1221,indian
16726,mexican
15525,mexican
17007,british
20960,chinese
8986,cajun_creole
5184,russian
40640,korean
24425,moroccan
1754,cajun_creole
10093,russian
23021,chinese
4222,jamaican
48476,italian
44301,irish
13850,greek
28575,moroccan
20138,spanish
23020,mexican
44250,indian
20038,jamaican
38621,chinese
18689,spanish
10545,korean
18473,jamaican
36411,cajun_creole
3190,italian
46615,chinese
6042,italian
33483,british
846,british
34900,british
12632,southern_us
45948,italian
49275,moroccan
36830,italian
28630,cajun_creole
47422,korean
38625,british
15296,filipino
22919,filipino
19145,british
23315,chinese
49413,mexican
46370,italian
41564,moroccan
41226,italian
20817,mexican
41661,korean
8599,french
6386,moroccan
16523,greek
13154,vietnamese
6583,italian
38523,cajun_creole
19909,russian
32321,british
43106,brazilian
38704,moroccan
35681,moroccan
15028,italian
36820,moroccan
9598,jamaican
28818,british
20418,british
4511,irish
391,italian
21507,mexican
31714,brazilian
15215,italian
24333,british
11728,mexican
20010,greek
4450,chinese
8003,moroccan
3358,mexican
27326,thai
32894,greek
416,british
11244,british
46556,mexican
47810,indian
32819,greek
33992,italian
35820,southern_us
10562,british
32036,british
29932,korean
36568,italian
9280,greek
22836,filipino
42268,italian
48580,russian
12219,greek
38662,korean
41593,greek
22886,italian
12617,russian
3402,british
21195,moroccan
24569,mexican
31035,thai
20229,thai
2263,brazilian
10826,filipino
14394,filipino
34210,greek
3429,thai
49157,vietnamese
40847,greek
14084,greek
6802,filipino
22381,british
21016,vietnamese
29024,italian
4478,thai
36711,indian
8300,cajun_creole
47035,cajun_creole
15596,british
19902,jamaican
31242,irish
21117,indian
15234,jamaican
24993,chinese
31007,cajun_creole
31687,mexican
13657,filipino
36612,southern_us
14008,chinese
32124,british
43570,vietnamese
14059,indian
30246,french
36028,filipino
22339,italian
42525,cajun_creole
1443,mexican
